Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season,Year,Week_of_Year
2023-10-24,7777,Patadin Tablet,Antihistamine,50,197.1,9855.0,Tuesday,False,10,Spring,2023,43
2023-10-24,6588,Novaclav 625 Tablet,Antibiotic,24,266.71,6401.04,Tuesday,False,10,Spring,2023,43
2023-10-24,2261,Eudyna Cream,Other,28,219.25,6139.0,Tuesday,False,10,Spring,2023,43
2023-10-24,2147,Entavir 1mg Tablet,Antibiotic,16,88.94,1423.04,Tuesday,False,10,Spring,2023,43
2023-10-24,8190,Relent Plus Syrup,Respiratory,19,163.17,3100.23,Tuesday,False,10,Spring,2023,43
2023-10-24,6676,Novonorm 2mg Tablet,Antidiabetic,13,14.24,185.12,Tuesday,False,10,Spring,2023,43
2023-10-24,6879,Ontears Eye Drop,Ophthalmic,33,380.16,12545.28,Tuesday,False,10,Spring,2023,43
2023-10-24,4469,Levokast Tablet,Antipyretic,22,165.54,3641.88,Tuesday,False,10,Spring,2023,43
2023-10-24,1117,Avigan 200mg Tablet,Antiviral,33,186.73,6162.09,Tuesday,False,10,Spring,2023,43
2023-10-24,6139,Nurokind-Gold Injection,Supplement,20,460.72,9214.4,Tuesday,False,10,Spring,2023,43
2023-10-24,7371,Prolomet XL 25 Tablet,Analgesic,10,162.71,1627.1,Tuesday,False,10,Spring,2023,43
2023-10-24,6985,Ozotel-AMH Tablet,Cardiovascular,31,383.05,11874.55,Tuesday,False,10,Spring,2023,43
2023-10-24,10528,Telmed 80 Tablet,Cardiovascular,26,67.24,1748.24,Tuesday,False,10,Spring,2023,43
2023-10-24,2800,Gynaset Tablet,Analgesic,31,156.75,4859.25,Tuesday,False,10,Spring,2023,43
2023-10-24,8890,Septran DS 800mg/160mg Tablet,Antibiotic,24,480.13,11523.12,Tuesday,False,10,Spring,2023,43
2023-10-24,1851,Etogesic MR Tablet,Analgesic,9,394.84,3553.56,Tuesday,False,10,Spring,2023,43
2023-10-24,7694,Progynova 1mg Tablet,Other,35,179.43,6280.05,Tuesday,False,10,Spring,2023,43
2023-10-24,3519,Herperax 800 Tablet,Antibiotic,24,461.03,11064.72,Tuesday,False,10,Spring,2023,43
2023-10-24,10558,Telmed H 80 Tablet,Cardiovascular,15,43.84,657.6,Tuesday,False,10,Spring,2023,43
2023-10-25,2800,Gynaset Tablet,Analgesic,27,156.75,4232.25,Wednesday,False,10,Spring,2023,43
2023-10-25,5705,Montemac-L Kid  Tablet DT,Antipyretic,26,165.03,4290.78,Wednesday,False,10,Spring,2023,43
2023-10-25,10914,Vetory P Tablet,Analgesic,23,303.55,6981.65,Wednesday,False,10,Spring,2023,43
2023-10-25,6362,Nurokind Forte 1500mcg/100mg/100mg Injection,Supplement,33,487.96,16102.68,Wednesday,False,10,Spring,2023,43
2023-10-25,6182,Neosporin H Ear Drop,Antibiotic,30,487.68,14630.4,Wednesday,False,10,Spring,2023,43
2023-10-25,1939,Enam 5 Tablet,Cardiovascular,25,456.48,11412.0,Wednesday,False,10,Spring,2023,43
2023-10-25,9051,Signoflam-TH 4 Tablet,Analgesic,24,59.44,1426.56,Wednesday,False,10,Spring,2023,43
2023-10-25,10128,Tryptomer 50mg Tablet,Analgesic,21,167.82,3524.22,Wednesday,False,10,Spring,2023,43
2023-10-25,5700,Mesalo Foam,Gastrointestinal,6,144.23,865.38,Wednesday,False,10,Spring,2023,43
2023-10-25,1698,Duopil-HS 2/850 Tablet PR,Antidiabetic,22,104.42,2297.24,Wednesday,False,10,Spring,2023,43
2023-10-25,3742,Irimist Ophthalmic Solution,Ophthalmic,25,178.33,4458.25,Wednesday,False,10,Spring,2023,43
2023-10-25,5007,Lioresal 25 Tablet,Other,19,263.87,5013.53,Wednesday,False,10,Spring,2023,43
2023-10-25,6754,Nebipil-H Tablet,Cardiovascular,20,392.13,7842.6,Wednesday,False,10,Spring,2023,43
2023-10-25,11235,Wysolone 20 Tablet DT,Antihistamine,13,341.78,4443.14,Wednesday,False,10,Spring,2023,43
2023-10-25,2197,Eglucent Rapid 100IU/ml Kwikpen,Antidiabetic,23,154.35,3550.05,Wednesday,False,10,Spring,2023,43
2023-10-25,10905,Vitcofol S 100mg Injection,Supplement,32,55.97,1791.04,Wednesday,False,10,Spring,2023,43
2023-10-25,6372,Nicoglow 250mg Tablet,Supplement,26,74.19,1928.94,Wednesday,False,10,Spring,2023,43
2023-10-25,6189,Nadibact Cream,Antibiotic,3,427.07,1281.21,Wednesday,False,10,Spring,2023,43
2023-10-25,9937,Tusq-D Cough Lozenges Sugar Free,Respiratory,31,456.98,14166.38,Wednesday,False,10,Spring,2023,43
2023-10-25,4821,Lyortam 1gm Injection,Antibiotic,20,61.22,1224.4,Wednesday,False,10,Spring,2023,43
2023-10-25,2351,Eczmate-F Cream,Dermatological,27,122.93,3319.11,Wednesday,False,10,Spring,2023,43
2023-10-25,2416,Formonide 400 Respicaps,Other,8,250.01,2000.08,Wednesday,False,10,Spring,2023,43
2023-10-25,708,Alenix 5 Tablet,Antihistamine,19,268.59,5103.21,Wednesday,False,10,Spring,2023,43
2023-10-25,7467,Polyclav 625mg Tablet,Antibiotic,17,169.97,2889.49,Wednesday,False,10,Spring,2023,43
2023-10-25,2531,Feliz-S 20 Tablet,Other,18,288.22,5187.96,Wednesday,False,10,Spring,2023,43
2023-10-25,6836,Olopat OD Eye Drops,Antihistamine,8,22.42,179.36,Wednesday,False,10,Spring,2023,43
2023-10-25,1042,Alatro Tablet,Respiratory,35,289.25,10123.75,Wednesday,False,10,Spring,2023,43
2023-10-25,5172,Montek BL Tablet,Antihistamine,38,91.26,3467.88,Wednesday,False,10,Spring,2023,43
2023-10-25,6077,Momerate F Cream,Dermatological,20,154.68,3093.6,Wednesday,False,10,Spring,2023,43
2023-10-25,8409,Retoz 60 Tablet,Analgesic,15,65.34,980.1,Wednesday,False,10,Spring,2023,43
2023-10-25,3228,Glaritus 100IU/ml Injection,Antidiabetic,7,248.68,1740.76,Wednesday,False,10,Spring,2023,43
2023-10-25,502,Alerfix-M Tablet,Antipyretic,13,215.09,2796.17,Wednesday,False,10,Spring,2023,43
2023-10-25,10565,Torbulk Powder,Gastrointestinal,10,332.94,3329.4,Wednesday,False,10,Spring,2023,43
2023-10-25,10415,Tretiva 40 Capsule,Other,12,467.88,5614.56,Wednesday,False,10,Spring,2023,43
2023-10-25,7343,Oraeze Mouth Wash Mint,Analgesic,11,89.05,979.55,Wednesday,False,10,Spring,2023,43
2023-10-25,9959,Telekast-L Kid Tablet,Antipyretic,24,60.4,1449.6,Wednesday,False,10,Spring,2023,43
2023-10-25,9402,Synoflex Tablet,Anti-inflammatory,17,119.29,2027.93,Wednesday,False,10,Spring,2023,43
2023-10-26,8890,Septran DS 800mg/160mg Tablet,Antibiotic,11,480.13,5281.43,Thursday,False,10,Spring,2023,43
2023-10-26,1866,Enzocort 6 Tablet,Anti-inflammatory,18,476.92,8584.56,Thursday,False,10,Spring,2023,43
2023-10-26,10165,Tachyra 100 Tablet,Other,21,434.69,9128.49,Thursday,False,10,Spring,2023,43
2023-10-26,9652,Telvas H 40/12.5 Tablet,Cardiovascular,24,198.53,4764.72,Thursday,False,10,Spring,2023,43
2023-10-26,2418,Flacort 6mg Tablet,Anti-inflammatory,5,392.62,1963.1,Thursday,False,10,Spring,2023,43
2023-10-26,1375,Beta 50mg Tablet,Analgesic,23,58.54,1346.42,Thursday,False,10,Spring,2023,43
2023-10-26,1561,Desirox 250mg Tablet,Supplement,20,369.12,7382.4,Thursday,False,10,Spring,2023,43
2023-10-26,1702,D3K Softgel Capsule,Supplement,21,276.27,5801.67,Thursday,False,10,Spring,2023,43
2023-10-26,10242,Trustiva Tablet,Antibiotic,3,464.21,1392.63,Thursday,False,10,Spring,2023,43
2023-10-26,2054,Eflo Eye Drop,Ophthalmic,17,273.38,4647.46,Thursday,False,10,Spring,2023,43
2023-10-26,1851,Etogesic MR Tablet,Analgesic,12,394.84,4738.08,Thursday,False,10,Spring,2023,43
2023-10-26,4906,Luby Eye Drop,Ophthalmic,19,187.06,3554.14,Thursday,False,10,Spring,2023,43
2023-10-26,8754,Rifaclean 200 Tablet,Gastrointestinal,32,463.85,14843.2,Thursday,False,10,Spring,2023,43
2023-10-26,6122,Norflox-TZ RF Tablet,Gastrointestinal,7,216.58,1516.06,Thursday,False,10,Spring,2023,43
2023-10-26,3680,Imograf Forte Ointment,Dermatological,25,142.87,3571.75,Thursday,False,10,Spring,2023,43
2023-10-26,6139,Nurokind-Gold Injection,Supplement,17,460.72,7832.24,Thursday,False,10,Spring,2023,43
2023-10-26,6838,Ora-Fast Gel,Gastrointestinal,5,79.14,395.7,Thursday,False,10,Spring,2023,43
2023-10-26,6417,Nimodol 100mg Tablet,Analgesic,18,237.82,4280.76,Thursday,False,10,Spring,2023,43
2023-10-26,4194,Kayavate S Lotion,Dermatological,6,375.8,2254.8,Thursday,False,10,Spring,2023,43
2023-10-26,6182,Neosporin H Ear Drop,Antibiotic,32,487.68,15605.76,Thursday,False,10,Spring,2023,43
2023-10-26,1025,Alz Plus  Tablet,Antipyretic,8,418.65,3349.2,Thursday,False,10,Spring,2023,43
2023-10-26,9101,Sucral Cream,Gastrointestinal,33,32.16,1061.28,Thursday,False,10,Spring,2023,43
2023-10-26,2392,Eticort 30 Tablet,Anti-inflammatory,8,377.74,3021.92,Thursday,False,10,Spring,2023,43
2023-10-26,3382,Hicope Drop,Dermatological,11,338.58,3724.38,Thursday,False,10,Spring,2023,43
2023-10-27,7393,Pyridium 200 Tablet,Analgesic,22,68.89,1515.58,Friday,False,10,Spring,2023,43
2023-10-27,1762,Eyemist Eye Drop,Ophthalmic,9,345.8,3112.2,Friday,False,10,Spring,2023,43
2023-10-27,7022,Obimet SR 1gm Tablet,Antidiabetic,6,103.66,621.96,Friday,False,10,Spring,2023,43
2023-10-27,617,Alcaft Eye Drop,Antihistamine,14,137.14,1919.96,Friday,False,10,Spring,2023,43
2023-10-27,872,Alpicno 5mg/5ml Syrup,Gastrointestinal,12,149.38,1792.56,Friday,False,10,Spring,2023,43
2023-10-27,7898,Piritexyl Plus Cough Syrup,Respiratory,31,474.46,14708.26,Friday,False,10,Spring,2023,43
2023-10-27,3145,Grandcef-CV Tablet,Respiratory,3,140.78,422.34,Friday,False,10,Spring,2023,43
2023-10-27,4697,Looz Enema Mini,Gastrointestinal,13,326.79,4248.27,Friday,False,10,Spring,2023,43
2023-10-27,8190,Relent Plus Syrup,Respiratory,21,163.17,3426.57,Friday,False,10,Spring,2023,43
2023-10-27,10812,Uniwalk Capsule,Anti-inflammatory,18,383.21,6897.78,Friday,False,10,Spring,2023,43
2023-10-27,4147,Keto Lotion,Antibiotic,7,22.06,154.42,Friday,False,10,Spring,2023,43
2023-10-27,9840,Tacmod Forte Ointment,Dermatological,28,94.2,2637.6,Friday,False,10,Spring,2023,43
2023-10-27,7676,P2i-D Capsule PR,Respiratory,30,146.65,4399.5,Friday,False,10,Spring,2023,43
2023-10-27,10964,Ventocore DL Tablet SR,Respiratory,12,301.72,3620.64,Friday,False,10,Spring,2023,43
2023-10-27,1025,Alz Plus  Tablet,Antipyretic,10,418.65,4186.5,Friday,False,10,Spring,2023,43
2023-10-27,9939,Tenepla Tablet,Antidiabetic,23,134.13,3084.99,Friday,False,10,Spring,2023,43
2023-10-27,10637,T Plus Eye Drop,Ophthalmic,9,69.88,628.92,Friday,False,10,Spring,2023,43
2023-10-27,4469,Levokast Tablet,Antipyretic,14,165.54,2317.56,Friday,False,10,Spring,2023,43
2023-10-27,11727,Zilos-H Tablet,Cardiovascular,12,154.5,1854.0,Friday,False,10,Spring,2023,43
2023-10-27,11487,Zeptol CR 200 Tablet,Analgesic,11,166.75,1834.25,Friday,False,10,Spring,2023,43
2023-10-27,5953,Minolast 10 Tablet,Antipyretic,11,174.67,1921.37,Friday,False,10,Spring,2023,43
2023-10-27,9500,Supiroban 2% Ointment,Antibiotic,18,30.56,550.08,Friday,False,10,Spring,2023,43
2023-10-27,1506,Domways 10mg Oral Drops,Gastrointestinal,20,195.89,3917.8,Friday,False,10,Spring,2023,43
2023-10-27,6281,Nuroday Tablet ER,Supplement,9,343.54,3091.86,Friday,False,10,Spring,2023,43
2023-10-27,7554,Pradaxa 110mg Capsule,Other,21,404.17,8487.57,Friday,False,10,Spring,2023,43
2023-10-27,2800,Gynaset Tablet,Analgesic,18,156.75,2821.5,Friday,False,10,Spring,2023,43
2023-10-27,7736,Panthol-D Eye Gel,Ophthalmic,9,216.49,1948.41,Friday,False,10,Spring,2023,43
2023-10-27,8447,Rituxirel 500mg Injection,Anti-inflammatory,16,243.9,3902.4,Friday,False,10,Spring,2023,43
2023-10-27,3481,Hepalair  150 mg/100 mg Tablet,Gastrointestinal,11,275.89,3034.79,Friday,False,10,Spring,2023,43
2023-10-27,4854,Lacrisol Eye Drop,Ophthalmic,8,136.42,1091.36,Friday,False,10,Spring,2023,43
2023-10-27,11374,Xoclave 375 Tablet,Antibiotic,24,400.29,9606.96,Friday,False,10,Spring,2023,43
2023-10-27,2233,Eco Tears XL Eye Drop,Ophthalmic,32,382.64,12244.48,Friday,False,10,Spring,2023,43
2023-10-27,2351,Eczmate-F Cream,Dermatological,25,122.93,3073.25,Friday,False,10,Spring,2023,43
2023-10-27,8321,Rapitus XT Syrup,Respiratory,35,470.74,16475.9,Friday,False,10,Spring,2023,43
2023-10-27,8043,Panstal Plus 10000 Capsule DR,Other,8,480.03,3840.24,Friday,False,10,Spring,2023,43
2023-10-27,2527,Flutivate 0.005% Ointment,Dermatological,27,425.2,11480.4,Friday,False,10,Spring,2023,43
2023-10-27,3516,Hymoist Eye Drop,Ophthalmic,22,295.31,6496.82,Friday,False,10,Spring,2023,43
2023-10-27,391,Aquasurge  Max Eye Drop,Ophthalmic,22,7.48,164.56,Friday,False,10,Spring,2023,43
2023-10-27,4585,Lasma LC Kid Tablet,Antipyretic,13,193.12,2510.56,Friday,False,10,Spring,2023,43
2023-10-27,5565,Macgest SR 200 Tablet,Other,21,365.22,7669.62,Friday,False,10,Spring,2023,43
2023-10-27,4516,Lezyncet Tablet,Antihistamine,16,241.93,3870.88,Friday,False,10,Spring,2023,43
2023-10-27,4381,Lozivate-MF Ointment,Dermatological,29,98.04,2843.16,Friday,False,10,Spring,2023,43
2023-10-27,5495,Mesacol CR 1gm Granules,Gastrointestinal,26,273.26,7104.76,Friday,False,10,Spring,2023,43
2023-10-28,1593,D3-Zen 60K Soft Gelatin Capsule,Supplement,17,317.52,5397.84,Saturday,True,10,Spring,2023,43
2023-10-28,1435,Cartigen Duo Tablet,Anti-inflammatory,11,199.22,2191.42,Saturday,True,10,Spring,2023,43
2023-10-28,5639,Maxigla Soft Gelatin Capsule,Supplement,1,297.59,297.59,Saturday,True,10,Spring,2023,43
2023-10-28,2527,Flutivate 0.005% Ointment,Dermatological,13,425.2,5527.6,Saturday,True,10,Spring,2023,43
2023-10-28,7524,Pruease 1mg Tablet,Gastrointestinal,14,98.64,1380.96,Saturday,True,10,Spring,2023,43
2023-10-28,4722,Lubrigel Ocular Lubricant,Ophthalmic,5,486.97,2434.85,Saturday,True,10,Spring,2023,43
2023-10-28,6362,Nurokind Forte 1500mcg/100mg/100mg Injection,Supplement,17,487.96,8295.32,Saturday,True,10,Spring,2023,43
2023-10-28,2326,Eternex-M 1000 Tablet SR,Antidiabetic,13,397.15,5162.95,Saturday,True,10,Spring,2023,43
2023-10-28,2282,Ethislone 16mg Tablet,Antihistamine,17,414.44,7045.48,Saturday,True,10,Spring,2023,43
2023-10-28,1539,Dezacor Oral Suspension,Anti-inflammatory,1,370.37,370.37,Saturday,True,10,Spring,2023,43
2023-10-28,6694,Neuronox 100IU Injection,Other,10,18.38,183.8,Saturday,True,10,Spring,2023,43
2023-10-28,9905,Talimus Ointment,Dermatological,12,368.19,4418.28,Saturday,True,10,Spring,2023,43
2023-10-28,6836,Olopat OD Eye Drops,Antihistamine,5,22.42,112.1,Saturday,True,10,Spring,2023,43
2023-10-28,7242,Olmark-H Tablet,Cardiovascular,13,193.03,2509.39,Saturday,True,10,Spring,2023,43
2023-10-28,1895,Eurepa 1 Tablet,Antidiabetic,13,472.36,6140.68,Saturday,True,10,Spring,2023,43
2023-10-28,1942,Elidel Cream,Dermatological,13,41.92,544.96,Saturday,True,10,Spring,2023,43
2023-10-28,9481,Scaboma Soap,Other,15,289.01,4335.15,Saturday,True,10,Spring,2023,43
2023-10-28,5007,Lioresal 25 Tablet,Other,5,263.87,1319.35,Saturday,True,10,Spring,2023,43
2023-10-28,4392,Lobate GN Skin Cream,Antibiotic,7,456.97,3198.79,Saturday,True,10,Spring,2023,43
2023-10-28,4927,Levokon-M Tablet,Antipyretic,7,300.1,2100.7,Saturday,True,10,Spring,2023,43
2023-10-28,11547,Zimigut 400 Tablet,Gastrointestinal,14,147.84,2069.76,Saturday,True,10,Spring,2023,43
2023-10-28,7694,Progynova 1mg Tablet,Other,11,179.43,1973.73,Saturday,True,10,Spring,2023,43
2023-10-28,1176,Brutaflam-MR 4 Tablet,Analgesic,18,44.36,798.48,Saturday,True,10,Spring,2023,43
2023-10-29,10062,Torfix Tablet,Gastrointestinal,5,367.12,1835.6,Sunday,True,10,Spring,2023,43
2023-10-29,5420,Metasone Cream,Dermatological,10,99.33,993.3,Sunday,True,10,Spring,2023,43
2023-10-29,477,Ageless Tablet,Supplement,17,250.7,4261.9,Sunday,True,10,Spring,2023,43
2023-10-29,1140,Arthocerin-DG Tablet,Anti-inflammatory,16,360.7,5771.2,Sunday,True,10,Spring,2023,43
2023-10-29,6461,Nocram Tablet,Supplement,6,86.09,516.54,Sunday,True,10,Spring,2023,43
2023-10-29,3552,Hilin 50 Capsule,Anti-inflammatory,22,283.26,6231.72,Sunday,True,10,Spring,2023,43
2023-10-29,2802,Gutclear Syrup,Gastrointestinal,5,498.91,2494.55,Sunday,True,10,Spring,2023,43
2023-10-29,3601,Hysoft Moisturizing Cream,Antihistamine,22,54.3,1194.6,Sunday,True,10,Spring,2023,43
2023-10-29,2464,Fabiflu 400 Tablet,Antiviral,8,429.7,3437.6,Sunday,True,10,Spring,2023,43
2023-10-29,903,Anoscha Forte Tablet,Anti-inflammatory,11,34.2,376.2,Sunday,True,10,Spring,2023,43
2023-10-29,6019,Muscobon Tablet,Supplement,8,441.77,3534.16,Sunday,True,10,Spring,2023,43
2023-10-29,11610,Zulu AT 4 Tablet,Analgesic,17,284.41,4834.97,Sunday,True,10,Spring,2023,43
2023-10-29,11172,Vivian 1.16% Gel,Analgesic,25,414.43,10360.75,Sunday,True,10,Spring,2023,43
2023-10-29,5334,Meconerv Tablet,Supplement,20,59.03,1180.6,Sunday,True,10,Spring,2023,43
2023-10-29,2861,Gemer DS 1 Tablet PR,Antidiabetic,3,316.02,948.06,Sunday,True,10,Spring,2023,43
2023-10-29,8507,Romilast L 5 Tablet,Antipyretic,7,233.78,1636.46,Sunday,True,10,Spring,2023,43
2023-10-29,10318,Trimop Tablet,Dermatological,21,269.57,5660.97,Sunday,True,10,Spring,2023,43
2023-10-29,7676,P2i-D Capsule PR,Respiratory,1,146.65,146.65,Sunday,True,10,Spring,2023,43
2023-10-29,321,Acrotac 25mg Capsule,Dermatological,9,496.71,4470.39,Sunday,True,10,Spring,2023,43
2023-10-29,44,Aquasol A Capsule,Supplement,10,155.29,1552.9,Sunday,True,10,Spring,2023,43
2023-10-29,9406,Sentim-SF Toothpaste,Anti-inflammatory,1,324.22,324.22,Sunday,True,10,Spring,2023,43
2023-10-29,7471,Pregabid MNT Tablet,Analgesic,19,26.34,500.46,Sunday,True,10,Spring,2023,43
2023-10-29,7242,Olmark-H Tablet,Cardiovascular,6,193.03,1158.18,Sunday,True,10,Spring,2023,43
2023-10-29,10603,Tacstead  1.0 Capsule,Other,7,212.12,1484.84,Sunday,True,10,Spring,2023,43
2023-10-29,1225,Bilanix Tablet,Antihistamine,29,204.73,5937.17,Sunday,True,10,Spring,2023,43
2023-10-29,11513,Zoryl M2 Forte Tablet PR,Antidiabetic,13,189.22,2459.86,Sunday,True,10,Spring,2023,43
2023-10-29,27,Andre I-Kul Eye Drop,Antihistamine,24,396.83,9523.92,Sunday,True,10,Spring,2023,43
2023-10-29,5094,L-Bakterie OZ Oral Suspension,Gastrointestinal,19,75.51,1434.69,Sunday,True,10,Spring,2023,43
2023-10-29,9992,Tosti Oral Gel,Anti-inflammatory,4,446.97,1787.88,Sunday,True,10,Spring,2023,43
2023-10-29,837,Alizap 30mg Tablet,Dermatological,13,423.88,5510.44,Sunday,True,10,Spring,2023,43
2023-10-29,5924,Myophage Tablet SR,Other,5,247.04,1235.2,Sunday,True,10,Spring,2023,43
2023-10-29,4461,Lazine M Tablet,Antipyretic,1,133.34,133.34,Sunday,True,10,Spring,2023,43
2023-10-29,11310,Xyzal Syrup,Antihistamine,8,442.5,3540.0,Sunday,True,10,Spring,2023,43
2023-10-29,8510,Rekool 40-D Capsule SR,Respiratory,4,99.96,399.84,Sunday,True,10,Spring,2023,43
2023-10-29,2749,Galvus Met 50mg/500mg Tablet,Antidiabetic,19,435.82,8280.58,Sunday,True,10,Spring,2023,43
2023-10-29,738,Apraize 20 Tablet,Dermatological,16,277.82,4445.12,Sunday,True,10,Spring,2023,43
2023-10-29,4086,Kelfer 500 Capsule,Supplement,7,94.64,662.48,Sunday,True,10,Spring,2023,43
2023-10-29,11283,Winbp-Trio 20 Tablet,Cardiovascular,8,262.82,2102.56,Sunday,True,10,Spring,2023,43
2023-10-29,8309,Rantac Mps Oral Suspension Elaichi Sugar Free,Gastrointestinal,10,302.24,3022.4,Sunday,True,10,Spring,2023,43
2023-10-29,607,Amlodac-D Tablet SR,Cardiovascular,14,250.6,3508.4,Sunday,True,10,Spring,2023,43
2023-10-29,1762,Eyemist Eye Drop,Ophthalmic,1,345.8,345.8,Sunday,True,10,Spring,2023,43
2023-10-29,3982,Joincerin M  Tablet,Anti-inflammatory,16,180.65,2890.4,Sunday,True,10,Spring,2023,43
2023-10-29,4347,Lefno 10 Tablet,Anti-inflammatory,16,408.2,6531.2,Sunday,True,10,Spring,2023,43
2023-10-29,6000,Mataret Cream,Dermatological,14,54.14,757.96,Sunday,True,10,Spring,2023,43
2023-10-29,11291,Wincit M 5mg/10mg Tablet,Antipyretic,10,56.21,562.1,Sunday,True,10,Spring,2023,43
2023-10-29,9342,Salbetol 2 Tablet,Respiratory,26,38.44,999.44,Sunday,True,10,Spring,2023,43
2023-10-29,7165,Oxuba OD Tablet SR,Anti-inflammatory,8,429.11,3432.88,Sunday,True,10,Spring,2023,43
2023-10-29,6694,Neuronox 100IU Injection,Other,15,18.38,275.7,Sunday,True,10,Spring,2023,43
2023-10-30,5452,Metolar XR 12.5 Capsule,Analgesic,22,149.57,3290.54,Monday,False,10,Spring,2023,44
2023-10-30,9500,Supiroban 2% Ointment,Antibiotic,4,30.56,122.24,Monday,False,10,Spring,2023,44
2023-10-30,10165,Tachyra 100 Tablet,Other,7,434.69,3042.83,Monday,False,10,Spring,2023,44
2023-10-30,36,Arachitol 6L Injection,Supplement,19,340.19,6463.61,Monday,False,10,Spring,2023,44
2023-10-30,1539,Dezacor Oral Suspension,Anti-inflammatory,21,370.37,7777.77,Monday,False,10,Spring,2023,44
2023-10-30,1176,Brutaflam-MR 4 Tablet,Analgesic,7,44.36,310.52,Monday,False,10,Spring,2023,44
2023-10-30,11387,X-Mont LC Tablet,Antipyretic,28,426.3,11936.4,Monday,False,10,Spring,2023,44
2023-10-30,10242,Trustiva Tablet,Antibiotic,17,464.21,7891.57,Monday,False,10,Spring,2023,44
2023-10-30,7377,Placentrex Injection,Anti-inflammatory,27,307.45,8301.15,Monday,False,10,Spring,2023,44
2023-10-30,8570,Respidon 2 Tablet,Other,19,141.19,2682.61,Monday,False,10,Spring,2023,44
2023-10-30,10386,Takfresh Fusion Eye Drop,Ophthalmic,16,263.0,4208.0,Monday,False,10,Spring,2023,44
2023-10-30,9780,Tide 5 Tablet,Cardiovascular,6,335.31,2011.86,Monday,False,10,Spring,2023,44
2023-10-30,3516,Hymoist Eye Drop,Ophthalmic,11,295.31,3248.41,Monday,False,10,Spring,2023,44
2023-10-30,7637,Pentate 40 Tablet,Respiratory,18,159.29,2867.22,Monday,False,10,Spring,2023,44
2023-10-30,6107,Mombest Cream,Dermatological,9,63.07,567.63,Monday,False,10,Spring,2023,44
2023-10-30,608,Arophyll HD 10mg/120mg/200mg Tablet,Respiratory,23,423.07,9730.61,Monday,False,10,Spring,2023,44
2023-10-30,2927,Glytears Eye Drop,Ophthalmic,4,266.1,1064.4,Monday,False,10,Spring,2023,44
2023-10-30,3119,Gabaxia 75 SR Tablet,Analgesic,6,326.77,1960.62,Monday,False,10,Spring,2023,44
2023-10-30,11749,Zymurine Tablet,Anti-inflammatory,18,297.32,5351.76,Monday,False,10,Spring,2023,44
2023-10-30,4359,Laretol Capsule,Supplement,15,469.4,7041.0,Monday,False,10,Spring,2023,44
2023-10-30,4733,Lofecam 8 Tablet,Analgesic,20,296.79,5935.8,Monday,False,10,Spring,2023,44
2023-10-30,3847,Itrafix 100 Capsule,Antibiotic,31,42.06,1303.86,Monday,False,10,Spring,2023,44
2023-10-30,7080,Olsertain 40 Tablet,Cardiovascular,26,361.31,9394.06,Monday,False,10,Spring,2023,44
2023-10-31,3930,Iversafe Lotion,Antibiotic,15,101.08,1516.2,Tuesday,False,10,Spring,2023,44
2023-10-31,7116,Orthocort 12 Tablet,Anti-inflammatory,12,375.96,4511.52,Tuesday,False,10,Spring,2023,44
2023-10-31,4469,Levokast Tablet,Antipyretic,35,165.54,5793.9,Tuesday,False,10,Spring,2023,44
2023-10-31,1141,Arthocerin-DG Tablet,Anti-inflammatory,19,24.07,457.33,Tuesday,False,10,Spring,2023,44
2023-10-31,6047,Methosis 7.5mg Tablet,Dermatological,10,377.47,3774.7,Tuesday,False,10,Spring,2023,44
2023-10-31,4287,Laveta M  Tablet,Antipyretic,26,124.83,3245.58,Tuesday,False,10,Spring,2023,44
2023-10-31,1025,Alz Plus  Tablet,Antipyretic,16,418.65,6698.4,Tuesday,False,10,Spring,2023,44
2023-10-31,9101,Sucral Cream,Gastrointestinal,7,32.16,225.12,Tuesday,False,10,Spring,2023,44
2023-10-31,1000,Anbid 500 Tablet,Antibiotic,32,456.72,14615.04,Tuesday,False,10,Spring,2023,44
2023-10-31,5745,Metadoze-IPR 500 Tablet SR,Antidiabetic,14,344.94,4829.16,Tuesday,False,10,Spring,2023,44
2023-10-31,5886,Montina-L Syrup,Antipyretic,27,440.1,11882.7,Tuesday,False,10,Spring,2023,44
2023-10-31,3609,Hicool PF Eye Gel,Ophthalmic,5,256.59,1282.95,Tuesday,False,10,Spring,2023,44
2023-10-31,3559,Hycort 100mg Injection,Antihistamine,14,29.71,415.94,Tuesday,False,10,Spring,2023,44
2023-10-31,6932,Olymprix M 500 Tablet ER,Antidiabetic,8,15.0,120.0,Tuesday,False,10,Spring,2023,44
2023-10-31,8960,Solvin Cold AF Syrup,Respiratory,25,200.38,5009.5,Tuesday,False,10,Spring,2023,44
2023-10-31,4585,Lasma LC Kid Tablet,Antipyretic,29,193.12,5600.48,Tuesday,False,10,Spring,2023,44
2023-10-31,2612,F Next Dusting Powder,Antibiotic,10,258.52,2585.2,Tuesday,False,10,Spring,2023,44
2023-10-31,7965,Pidotimune 400 Tablet,Respiratory,8,72.53,580.24,Tuesday,False,10,Spring,2023,44
2023-10-31,11792,Zeemont 5mg/10mg Tablet,Antipyretic,12,265.91,3190.92,Tuesday,False,10,Spring,2023,44
2023-10-31,6838,Ora-Fast Gel,Gastrointestinal,34,79.14,2690.76,Tuesday,False,10,Spring,2023,44
