Date,Medicine_ID,Medicine_Name,Category,Quantity_Sold,Price,Total_Amount,Day_of_Week,Is_Weekend,Month,Season_x,Year,Week_of_Year,Temperature_Min,Temperature_Max,Temperature_Avg,Humidity,Rainfall,Season_y,Sales_Lag_7,Sales_Lag_14,Sales_Lag_30,Rolling_Avg_7,Rolling_Avg_14,Rolling_Avg_30,Growth_Rate_7
2024-09-07,4147,Keto Lotion,Antibiotic,38,22.06,838.28,Saturday,True,9,Monsoon,2024,36,24.6,31.2,27.9,84.4,87.6,Monsoon,36.0,24.0,26.0,26.142857142857142,21.357142857142858,23.1,0.05405405405405406
2024-11-20,4147,Keto Lotion,Antibiotic,16,22.06,352.96,Wednesday,False,11,Spring,2024,47,18.8,31.4,25.1,62.5,0.0,Spring,30.0,12.0,18.0,24.142857142857142,21.642857142857142,23.033333333333335,-0.45161290322580644
2024-11-25,4147,Keto Lotion,Antibiotic,19,22.06,419.14,Monday,False,11,Spring,2024,48,18.9,29.3,24.1,69.9,0.0,Spring,46.0,8.0,36.0,20.285714285714285,22.428571428571427,22.466666666666665,-0.574468085106383
2024-11-29,4147,Keto Lotion,Antibiotic,11,22.06,242.66,Friday,False,11,Spring,2024,48,23.9,31.4,27.6,58.3,1.1,Spring,33.0,10.0,38.0,17.142857142857142,22.5,21.566666666666666,-0.6470588235294118
2024-12-02,4147,Keto Lotion,Antibiotic,5,22.06,110.3,Monday,False,12,Winter,2024,49,13.2,23.2,18.2,56.2,0.0,Winter,21.0,11.0,37.0,14.857142857142858,22.071428571428573,20.5,-0.7272727272727273
2024-12-06,4147,Keto Lotion,Antibiotic,32,22.06,705.92,Friday,False,12,Winter,2024,49,12.0,28.4,20.2,55.1,0.0,Winter,11.0,31.0,30.0,17.857142857142858,22.142857142857142,20.566666666666666,1.75
2024-12-22,4147,Keto Lotion,Antibiotic,7,22.06,154.42,Sunday,True,12,Winter,2024,51,12.2,27.3,19.8,55.7,0.0,Winter,4.0,8.0,23.0,18.285714285714285,22.071428571428573,20.033333333333335,0.6
2024-12-25,4147,Keto Lotion,Antibiotic,19,22.06,419.14,Wednesday,False,12,Winter,2024,52,17.6,22.8,20.2,67.9,0.0,Winter,38.0,36.0,54.0,15.571428571428571,20.857142857142858,18.866666666666667,-0.48717948717948717
2023-03-28,4281,Levolin 50mcg Inhaler,Respiratory,20,166.66,3333.2,Tuesday,False,3,Summer,2023,13,25.3,42.7,34.0,38.4,3.8,Summer,53.0,19.0,28.0,24.571428571428573,28.0,22.266666666666666,-0.6111111111111112
2023-03-30,4281,Levolin 50mcg Inhaler,Respiratory,14,166.66,2333.24,Thursday,False,3,Summer,2023,13,30.5,42.3,36.4,43.1,5.9,Summer,25.0,40.0,23.0,23.0,26.142857142857142,21.966666666666665,-0.4230769230769231
2023-04-01,4281,Levolin 50mcg Inhaler,Respiratory,9,166.66,1499.94,Saturday,True,4,Summer,2023,13,31.6,36.0,33.8,41.4,0.1,Summer,12.0,34.0,4.0,22.571428571428573,24.357142857142858,22.133333333333333,-0.23076923076923078
2023-04-07,4281,Levolin 50mcg Inhaler,Respiratory,12,166.66,1999.92,Friday,False,4,Summer,2023,14,30.2,41.7,35.9,41.8,0.0,Summer,36.0,20.0,3.0,19.142857142857142,23.785714285714285,22.433333333333334,-0.6486486486486487
2023-05-14,4281,Levolin 50mcg Inhaler,Respiratory,8,166.66,1333.28,Sunday,True,5,Summer,2023,19,30.6,41.8,36.2,48.6,3.8,Summer,60.0,36.0,15.0,11.714285714285714,21.785714285714285,22.2,-0.8524590163934426
2023-06-01,4281,Levolin 50mcg Inhaler,Respiratory,34,166.66,5666.44,Thursday,False,6,Monsoon,2023,22,26.3,28.7,27.5,75.0,0.0,Monsoon,7.0,16.0,16.0,15.571428571428571,23.071428571428573,22.8,3.375
2023-06-20,4281,Levolin 50mcg Inhaler,Respiratory,7,166.66,1166.62,Tuesday,False,6,Monsoon,2023,25,23.4,30.9,27.2,75.9,95.3,Monsoon,12.0,21.0,20.0,14.857142857142858,22.071428571428573,22.366666666666667,-0.38461538461538464
2023-07-18,4281,Levolin 50mcg Inhaler,Respiratory,40,166.66,6666.4,Tuesday,False,7,Monsoon,2023,29,22.9,31.8,27.3,94.5,80.3,Monsoon,20.0,53.0,6.0,17.714285714285715,21.142857142857142,23.5,0.9523809523809523
2023-07-20,4281,Levolin 50mcg Inhaler,Respiratory,32,166.66,5333.12,Thursday,False,7,Monsoon,2023,29,23.7,28.2,25.9,85.6,90.4,Monsoon,14.0,25.0,4.0,20.285714285714285,21.642857142857142,24.433333333333334,1.2
2023-07-30,4281,Levolin 50mcg Inhaler,Respiratory,22,166.66,3666.52,Sunday,True,7,Monsoon,2023,30,22.4,28.5,25.5,94.3,120.3,Monsoon,9.0,12.0,9.0,22.142857142857142,22.357142857142858,24.866666666666667,1.3
2023-09-06,4281,Levolin 50mcg Inhaler,Respiratory,18,166.66,2999.88,Wednesday,False,9,Monsoon,2023,36,25.2,31.4,28.3,89.5,37.1,Monsoon,12.0,36.0,5.0,23.0,21.071428571428573,25.3,0.46153846153846156
2023-09-09,4281,Levolin 50mcg Inhaler,Respiratory,15,166.66,2499.9,Saturday,True,9,Monsoon,2023,36,24.2,28.5,26.4,76.3,50.6,Monsoon,8.0,60.0,26.0,24.0,17.857142857142858,24.933333333333334,0.7777777777777778
2023-09-11,4281,Levolin 50mcg Inhaler,Respiratory,51,166.66,8499.66,Monday,False,9,Monsoon,2023,37,24.8,32.9,28.8,93.0,33.6,Monsoon,34.0,7.0,14.0,26.428571428571427,21.0,26.166666666666668,0.4857142857142857
2023-09-26,4281,Levolin 50mcg Inhaler,Respiratory,55,166.66,9166.3,Tuesday,False,9,Monsoon,2023,39,22.3,28.5,25.4,75.1,0.0,Monsoon,7.0,12.0,17.0,33.285714285714285,24.071428571428573,27.433333333333334,6.0
2023-10-22,4281,Levolin 50mcg Inhaler,Respiratory,15,166.66,2499.9,Sunday,True,10,Spring,2023,42,19.1,32.7,25.9,72.5,0.0,Spring,40.0,20.0,49.0,29.714285714285715,23.714285714285715,26.3,-0.6097560975609756
2023-11-21,4281,Levolin 50mcg Inhaler,Respiratory,21,166.66,3499.86,Tuesday,False,11,Spring,2023,47,22.0,32.3,27.1,59.0,0.0,Spring,32.0,14.0,46.0,28.142857142857142,24.214285714285715,25.466666666666665,-0.3333333333333333
2023-12-03,4281,Levolin 50mcg Inhaler,Respiratory,39,166.66,6499.74,Sunday,True,12,Winter,2023,48,16.2,29.1,22.7,61.8,0.0,Winter,22.0,9.0,19.0,30.571428571428573,26.357142857142858,26.133333333333333,0.7391304347826086
2023-12-18,4281,Levolin 50mcg Inhaler,Respiratory,34,166.66,5666.44,Monday,False,12,Winter,2023,51,16.0,24.7,20.3,52.0,0.4,Winter,18.0,12.0,40.0,32.857142857142854,27.928571428571427,25.933333333333334,0.8421052631578947
2024-01-03,4281,Levolin 50mcg Inhaler,Respiratory,22,166.66,3666.52,Wednesday,False,1,Winter,2024,1,15.4,26.8,21.1,68.9,2.3,Winter,15.0,8.0,34.0,33.857142857142854,28.928571428571427,25.533333333333335,0.4375
2024-01-17,4281,Levolin 50mcg Inhaler,Respiratory,59,166.66,9832.94,Wednesday,False,1,Winter,2024,3,13.3,22.1,17.7,68.6,0.0,Winter,51.0,34.0,20.0,35.0,30.714285714285715,26.833333333333332,0.15384615384615385
2024-02-05,4281,Levolin 50mcg Inhaler,Respiratory,44,166.66,7333.04,Monday,False,2,Winter,2024,6,13.1,23.6,18.4,66.1,0.0,Winter,55.0,7.0,36.0,33.42857142857143,33.357142857142854,27.1,-0.19642857142857142
2024-02-07,4281,Levolin 50mcg Inhaler,Respiratory,53,166.66,8832.98,Wednesday,False,2,Winter,2024,6,16.4,29.0,22.7,55.5,0.0,Winter,15.0,40.0,16.0,38.857142857142854,34.285714285714285,28.333333333333332,2.375
2024-02-13,4281,Levolin 50mcg Inhaler,Respiratory,12,166.66,1999.92,Tuesday,False,2,Winter,2024,7,16.2,22.7,19.5,57.2,0.0,Winter,21.0,32.0,21.0,37.57142857142857,32.857142857142854,28.033333333333335,-0.4090909090909091
2024-03-27,4281,Levolin 50mcg Inhaler,Respiratory,13,166.66,2166.58,Wednesday,False,3,Summer,2024,13,30.4,35.9,33.1,30.6,0.0,Summer,39.0,22.0,53.0,33.857142857142854,32.214285714285715,26.7,-0.65
2024-04-21,4281,Levolin 50mcg Inhaler,Respiratory,7,166.66,1166.62,Sunday,True,4,Summer,2024,16,27.7,40.6,34.1,47.1,0.0,Summer,34.0,18.0,25.0,30.0,31.428571428571427,26.1,-0.7714285714285715
2024-04-29,4281,Levolin 50mcg Inhaler,Respiratory,9,166.66,1499.94,Monday,False,4,Summer,2024,18,28.1,40.5,34.3,33.9,0.0,Summer,22.0,15.0,12.0,28.142857142857142,31.0,26.0,-0.5652173913043478
2024-05-06,4281,Levolin 50mcg Inhaler,Respiratory,17,166.66,2833.22,Monday,False,5,Summer,2024,19,30.6,36.3,33.4,36.9,0.0,Summer,59.0,51.0,36.0,22.142857142857142,28.571428571428573,25.366666666666667,-0.7
2024-05-09,4281,Levolin 50mcg Inhaler,Respiratory,20,166.66,3333.2,Thursday,False,5,Summer,2024,19,31.2,39.7,35.5,35.4,0.0,Summer,44.0,55.0,60.0,18.714285714285715,26.071428571428573,24.033333333333335,-0.5333333333333333
2024-05-14,4281,Levolin 50mcg Inhaler,Respiratory,17,166.66,2833.22,Tuesday,False,5,Summer,2024,20,31.9,35.8,33.9,45.5,0.0,Summer,53.0,15.0,7.0,13.571428571428571,26.214285714285715,24.366666666666667,-0.6666666666666666
2024-05-24,4281,Levolin 50mcg Inhaler,Respiratory,10,166.66,1666.6,Friday,False,5,Summer,2024,21,26.8,35.1,31.0,47.6,0.0,Summer,12.0,21.0,12.0,13.285714285714286,25.428571428571427,24.3,-0.15384615384615385
2024-06-01,4281,Levolin 50mcg Inhaler,Respiratory,31,166.66,5166.46,Saturday,True,6,Monsoon,2024,22,28.0,34.0,31.0,83.2,5.2,Monsoon,13.0,39.0,20.0,15.857142857142858,24.857142857142858,24.666666666666668,1.2857142857142858
2024-07-11,4281,Levolin 50mcg Inhaler,Respiratory,14,166.66,2333.24,Thursday,False,7,Monsoon,2024,28,25.9,31.0,28.4,78.4,83.1,Monsoon,7.0,34.0,14.0,16.857142857142858,23.428571428571427,24.666666666666668,0.875
2024-07-15,4281,Levolin 50mcg Inhaler,Respiratory,45,166.66,7499.7,Monday,False,7,Monsoon,2024,29,22.5,28.6,25.5,92.4,0.0,Monsoon,9.0,22.0,9.0,22.0,25.071428571428573,25.866666666666667,3.6
2024-08-08,4281,Levolin 50mcg Inhaler,Respiratory,29,166.66,4833.14,Thursday,False,8,Monsoon,2024,32,24.2,30.9,27.6,80.7,14.2,Monsoon,17.0,59.0,12.0,23.714285714285715,22.928571428571427,26.433333333333334,0.6666666666666666
2024-08-11,4281,Levolin 50mcg Inhaler,Respiratory,25,166.66,4166.5,Sunday,True,8,Monsoon,2024,32,22.5,31.4,26.9,73.0,67.3,Monsoon,20.0,44.0,8.0,24.428571428571427,21.571428571428573,27.0,0.23809523809523808
2024-08-16,4281,Levolin 50mcg Inhaler,Respiratory,48,166.66,7999.68,Friday,False,8,Monsoon,2024,33,23.1,32.3,27.7,83.6,123.2,Monsoon,17.0,53.0,34.0,28.857142857142858,21.214285714285715,27.466666666666665,1.7222222222222223
2024-08-17,4281,Levolin 50mcg Inhaler,Respiratory,11,166.66,1833.26,Saturday,True,8,Monsoon,2024,33,22.8,31.7,27.3,83.6,38.7,Monsoon,10.0,12.0,7.0,29.0,21.142857142857142,27.6,0.09090909090909091
2024-09-22,4281,Levolin 50mcg Inhaler,Respiratory,13,166.66,2166.58,Sunday,True,9,Monsoon,2024,38,27.8,29.3,28.5,84.6,0.0,Monsoon,31.0,13.0,40.0,26.428571428571427,21.142857142857142,26.7,-0.5625
2024-09-23,4281,Levolin 50mcg Inhaler,Respiratory,52,166.66,8666.32,Monday,False,9,Monsoon,2024,39,22.7,28.3,25.5,72.4,54.6,Monsoon,14.0,7.0,32.0,31.857142857142858,24.357142857142858,27.366666666666667,2.533333333333333
2024-10-28,4281,Levolin 50mcg Inhaler,Respiratory,17,166.66,2833.22,Monday,False,10,Spring,2024,44,22.9,29.2,26.1,63.0,0.0,Spring,45.0,9.0,22.0,27.857142857142858,24.928571428571427,27.2,-0.6086956521739131
2024-11-18,4281,Levolin 50mcg Inhaler,Respiratory,5,166.66,833.3,Monday,False,11,Spring,2024,47,23.5,34.1,28.8,56.6,0.0,Spring,29.0,17.0,18.0,24.428571428571427,24.071428571428573,26.766666666666666,-0.8
2024-12-20,4281,Levolin 50mcg Inhaler,Respiratory,19,166.66,3166.54,Friday,False,12,Winter,2024,51,13.5,24.6,19.0,60.4,0.0,Winter,25.0,20.0,15.0,23.571428571428573,24.0,26.9,-0.23076923076923078
2024-12-29,4281,Levolin 50mcg Inhaler,Respiratory,36,166.66,5999.76,Sunday,True,12,Winter,2024,52,15.1,22.5,18.8,51.2,0.0,Winter,48.0,17.0,51.0,21.857142857142858,25.357142857142858,26.4,-0.24489795918367346
2023-06-05,4287,Laveta M  Tablet,Antipyretic,16,124.83,1997.28,Monday,False,6,Monsoon,2023,23,25.9,31.4,28.6,84.8,58.7,Monsoon,23.0,23.0,19.0,18.428571428571427,15.5,18.366666666666667,-0.2916666666666667
2023-07-26,4287,Laveta M  Tablet,Antipyretic,23,124.83,2871.09,Wednesday,False,7,Monsoon,2023,30,23.1,30.2,26.7,77.5,0.0,Monsoon,23.0,4.0,39.0,18.428571428571427,16.857142857142858,17.833333333333332,0.0
2023-08-02,4287,Laveta M  Tablet,Antipyretic,37,124.83,4618.71,Wednesday,False,8,Monsoon,2023,31,26.9,35.0,31.0,82.4,86.9,Monsoon,35.0,14.0,39.0,18.714285714285715,18.5,17.766666666666666,0.05555555555555555
2023-09-26,4287,Laveta M  Tablet,Antipyretic,13,124.83,1622.79,Tuesday,False,9,Monsoon,2023,39,22.3,28.5,25.4,75.1,0.0,Monsoon,21.0,6.0,16.0,17.571428571428573,19.0,17.666666666666668,-0.36363636363636365
2023-10-31,4287,Laveta M  Tablet,Antipyretic,26,124.83,3245.58,Tuesday,False,10,Spring,2023,44,21.0,34.3,27.7,60.3,0.0,Spring,12.0,15.0,11.0,19.571428571428573,19.785714285714285,18.166666666666668,1.0769230769230769
2023-11-12,4287,Laveta M  Tablet,Antipyretic,10,124.83,1248.3,Sunday,True,11,Spring,2023,45,24.2,29.7,27.0,60.3,0.0,Spring,19.0,9.0,18.0,18.285714285714285,19.857142857142858,17.9,-0.45
2023-12-13,4287,Laveta M  Tablet,Antipyretic,47,124.83,5867.01,Wednesday,False,12,Winter,2023,50,10.8,24.8,17.8,51.6,4.8,Winter,3.0,17.0,7.0,24.571428571428573,22.0,19.233333333333334,11.0
2023-12-15,4287,Laveta M  Tablet,Antipyretic,19,124.83,2371.77,Friday,False,12,Winter,2023,50,10.0,27.3,18.7,59.0,0.0,Winter,16.0,23.0,12.0,25.0,21.714285714285715,19.466666666666665,0.17647058823529413
2023-12-16,4287,Laveta M  Tablet,Antipyretic,22,124.83,2746.26,Saturday,True,12,Winter,2023,50,17.8,28.7,23.3,52.2,0.0,Winter,23.0,23.0,20.0,24.857142857142858,21.642857142857142,19.533333333333335,-0.041666666666666664
2024-01-03,4287,Laveta M  Tablet,Antipyretic,42,124.83,5242.86,Wednesday,False,1,Winter,2024,1,15.4,26.8,21.1,68.9,2.3,Winter,37.0,35.0,12.0,25.571428571428573,22.142857142857142,20.533333333333335,0.13157894736842105
2024-01-06,4287,Laveta M  Tablet,Antipyretic,27,124.83,3370.41,Saturday,True,1,Winter,2024,1,10.0,22.5,16.3,66.3,0.0,Winter,13.0,21.0,10.0,27.571428571428573,22.571428571428573,21.1,1.0
2024-01-09,4287,Laveta M  Tablet,Antipyretic,32,124.83,3994.56,Tuesday,False,1,Winter,2024,2,16.7,26.9,21.8,52.6,0.0,Winter,26.0,12.0,14.0,28.428571428571427,24.0,21.7,0.2222222222222222
2024-01-13,4287,Laveta M  Tablet,Antipyretic,30,124.83,3744.9,Saturday,True,1,Winter,2024,2,12.0,30.0,21.0,59.3,0.0,Winter,10.0,19.0,35.0,31.285714285714285,24.785714285714285,21.533333333333335,1.8181818181818181
2024-01-19,4287,Laveta M  Tablet,Antipyretic,21,124.83,2621.43,Friday,False,1,Winter,2024,3,16.5,29.4,22.9,63.8,0.0,Winter,47.0,3.0,22.0,27.571428571428573,26.071428571428573,21.5,-0.5416666666666666
2024-01-22,4287,Laveta M  Tablet,Antipyretic,26,124.83,3245.58,Monday,False,1,Winter,2024,4,13.9,29.7,21.8,60.1,1.9,Winter,19.0,16.0,44.0,28.571428571428573,26.785714285714285,20.9,0.35
2024-01-27,4287,Laveta M  Tablet,Antipyretic,20,124.83,2496.6,Saturday,True,1,Winter,2024,4,15.4,30.0,22.7,67.8,0.0,Winter,22.0,23.0,12.0,28.285714285714285,26.571428571428573,21.166666666666668,-0.08695652173913043
2024-03-11,4287,Laveta M  Tablet,Antipyretic,15,124.83,1872.45,Monday,False,3,Summer,2024,11,31.6,36.6,34.1,43.6,0.0,Summer,42.0,37.0,23.0,24.428571428571427,25.0,20.9,-0.627906976744186
2024-03-15,4287,Laveta M  Tablet,Antipyretic,8,124.83,998.64,Friday,False,3,Summer,2024,11,27.5,43.7,35.6,45.8,0.0,Summer,27.0,13.0,4.0,21.714285714285715,24.642857142857142,21.033333333333335,-0.6785714285714286
2024-03-21,4287,Laveta M  Tablet,Antipyretic,11,124.83,1373.13,Thursday,False,3,Summer,2024,12,28.5,44.7,36.6,30.9,0.0,Summer,32.0,26.0,14.0,18.714285714285715,23.571428571428573,20.933333333333334,-0.6363636363636364
2024-03-23,4287,Laveta M  Tablet,Antipyretic,6,124.83,748.98,Saturday,True,3,Summer,2024,12,29.9,37.9,33.9,37.3,0.0,Summer,30.0,10.0,6.0,15.285714285714286,23.285714285714285,20.933333333333334,-0.7741935483870968
2024-05-08,4287,Laveta M  Tablet,Antipyretic,21,124.83,2621.43,Wednesday,False,5,Summer,2024,19,28.8,41.5,35.2,39.8,0.0,Summer,21.0,47.0,15.0,15.285714285714286,21.428571428571427,21.133333333333333,0.0
2024-05-11,4287,Laveta M  Tablet,Antipyretic,17,124.83,2122.11,Saturday,True,5,Summer,2024,19,30.1,38.0,34.1,43.8,1.0,Summer,26.0,19.0,9.0,14.0,21.285714285714285,21.4,-0.3333333333333333
2024-05-21,4287,Laveta M  Tablet,Antipyretic,7,124.83,873.81,Tuesday,False,5,Summer,2024,21,30.5,43.9,37.2,42.7,0.0,Summer,20.0,22.0,17.0,12.142857142857142,20.214285714285715,21.066666666666666,-0.6190476190476191
2024-06-04,4287,Laveta M  Tablet,Antipyretic,16,124.83,1997.28,Tuesday,False,6,Monsoon,2024,23,24.4,33.0,28.7,90.8,83.4,Monsoon,15.0,42.0,23.0,12.285714285714286,18.357142857142858,20.833333333333332,0.0625
2024-07-03,4287,Laveta M  Tablet,Antipyretic,17,124.83,2122.11,Wednesday,False,7,Monsoon,2024,27,23.4,30.4,26.9,76.9,19.8,Monsoon,8.0,27.0,23.0,13.571428571428571,17.642857142857142,20.633333333333333,1.0
2024-09-04,4287,Laveta M  Tablet,Antipyretic,28,124.83,3495.24,Wednesday,False,9,Monsoon,2024,36,24.7,31.7,28.2,89.2,0.0,Monsoon,11.0,32.0,35.0,16.0,17.357142857142858,20.4,1.4166666666666667
2024-09-13,4287,Laveta M  Tablet,Antipyretic,35,124.83,4369.05,Friday,False,9,Monsoon,2024,37,22.2,31.3,26.8,89.0,115.3,Monsoon,6.0,30.0,21.0,20.142857142857142,17.714285714285715,20.866666666666667,4.142857142857143
2024-09-14,4287,Laveta M  Tablet,Antipyretic,29,124.83,3620.07,Saturday,True,9,Monsoon,2024,37,23.4,31.8,27.6,86.5,9.5,Monsoon,21.0,21.0,12.0,21.285714285714285,18.285714285714285,21.433333333333334,0.36363636363636365
2024-09-18,4287,Laveta M  Tablet,Antipyretic,11,124.83,1373.13,Wednesday,False,9,Monsoon,2024,38,23.2,30.3,26.7,93.6,18.6,Monsoon,17.0,26.0,19.0,20.428571428571427,17.214285714285715,21.166666666666668,-0.3333333333333333
2024-10-06,4287,Laveta M  Tablet,Antipyretic,6,124.83,748.98,Sunday,True,10,Spring,2024,40,18.3,35.0,26.7,70.0,3.0,Spring,7.0,20.0,3.0,20.285714285714285,16.214285714285715,21.266666666666666,-0.125
2024-11-01,4287,Laveta M  Tablet,Antipyretic,4,124.83,499.32,Friday,False,11,Spring,2024,44,24.2,30.1,27.1,72.2,6.9,Spring,16.0,15.0,16.0,18.571428571428573,15.428571428571429,20.866666666666667,-0.7058823529411765
2024-11-14,4287,Laveta M  Tablet,Antipyretic,26,124.83,3245.58,Thursday,False,11,Spring,2024,46,18.7,34.8,26.7,71.2,0.0,Spring,17.0,8.0,23.0,19.857142857142858,16.714285714285715,20.966666666666665,0.5
2024-12-04,4287,Laveta M  Tablet,Antipyretic,27,124.83,3370.41,Wednesday,False,12,Winter,2024,49,17.4,23.7,20.6,52.9,0.0,Winter,28.0,11.0,37.0,19.714285714285715,17.857142857142858,20.633333333333333,-0.034482758620689655
2023-03-28,4347,Lefno 10 Tablet,Anti-inflammatory,25,408.2,10205.0,Tuesday,False,3,Summer,2023,13,25.3,42.7,34.0,38.4,3.8,Summer,8.0,19.0,11.0,14.714285714285714,14.642857142857142,12.833333333333334,1.8888888888888888
2023-04-02,4347,Lefno 10 Tablet,Anti-inflammatory,17,408.2,6939.4,Sunday,True,4,Summer,2023,13,28.4,36.3,32.3,48.2,0.0,Summer,4.0,17.0,12.0,16.571428571428573,14.642857142857142,13.0,2.6
2023-04-16,4347,Lefno 10 Tablet,Anti-inflammatory,13,408.2,5306.6,Sunday,True,4,Summer,2023,15,25.6,36.8,31.2,41.7,0.0,Summer,7.0,11.0,18.0,17.428571428571427,14.785714285714286,12.833333333333334,0.75
2023-05-05,4347,Lefno 10 Tablet,Anti-inflammatory,12,408.2,4898.4,Friday,False,5,Summer,2023,18,31.0,40.1,35.5,31.2,0.0,Summer,10.0,13.0,4.0,17.714285714285715,14.714285714285714,13.1,0.18181818181818182
2023-05-18,4347,Lefno 10 Tablet,Anti-inflammatory,22,408.2,8980.4,Thursday,False,5,Summer,2023,20,27.3,36.5,31.9,32.4,0.0,Summer,21.0,28.0,4.0,17.857142857142858,14.285714285714286,13.7,0.045454545454545456
2023-05-29,4347,Lefno 10 Tablet,Anti-inflammatory,4,408.2,1632.8,Monday,False,5,Summer,2023,22,29.8,41.0,35.4,37.3,0.0,Summer,12.0,19.0,6.0,16.714285714285715,13.214285714285714,13.633333333333333,-0.6153846153846154
2023-06-07,4347,Lefno 10 Tablet,Anti-inflammatory,30,408.2,12246.0,Wednesday,False,6,Monsoon,2023,23,23.9,34.9,29.4,75.3,0.0,Monsoon,24.0,6.0,14.0,17.571428571428573,14.928571428571429,14.166666666666666,0.24
2023-06-10,4347,Lefno 10 Tablet,Anti-inflammatory,20,408.2,8164.0,Saturday,True,6,Monsoon,2023,23,27.8,32.7,30.2,72.2,54.9,Monsoon,25.0,8.0,30.0,16.857142857142858,15.785714285714286,13.833333333333334,-0.19230769230769232
2023-06-13,4347,Lefno 10 Tablet,Anti-inflammatory,4,408.2,1632.8,Tuesday,False,6,Monsoon,2023,24,22.7,33.2,28.0,84.9,126.3,Monsoon,17.0,4.0,25.0,15.0,15.785714285714286,13.133333333333333,-0.7222222222222222
2023-07-30,4347,Lefno 10 Tablet,Anti-inflammatory,19,408.2,7755.8,Sunday,True,7,Monsoon,2023,30,22.4,28.5,25.5,94.3,120.3,Monsoon,13.0,7.0,16.0,15.857142857142858,16.642857142857142,13.233333333333333,0.42857142857142855
2023-09-30,4347,Lefno 10 Tablet,Anti-inflammatory,17,408.2,6939.4,Saturday,True,9,Monsoon,2023,39,25.7,28.2,27.0,89.1,9.0,Monsoon,12.0,10.0,1.0,16.571428571428573,17.142857142857142,13.766666666666667,0.38461538461538464
2023-10-04,4347,Lefno 10 Tablet,Anti-inflammatory,13,408.2,5306.6,Wednesday,False,10,Spring,2023,40,22.0,29.7,25.9,69.9,0.0,Spring,22.0,21.0,2.0,15.285714285714286,16.571428571428573,14.133333333333333,-0.391304347826087
2023-10-19,4347,Lefno 10 Tablet,Anti-inflammatory,19,408.2,7755.8,Thursday,False,10,Spring,2023,42,18.8,33.5,26.2,71.1,12.8,Spring,4.0,12.0,10.0,17.428571428571427,17.071428571428573,14.433333333333334,3.0
2023-10-20,4347,Lefno 10 Tablet,Anti-inflammatory,21,408.2,8572.2,Friday,False,10,Spring,2023,42,21.1,33.6,27.3,63.0,0.0,Spring,30.0,24.0,11.0,16.142857142857142,16.857142857142858,14.766666666666667,-0.2903225806451613
2023-10-29,4347,Lefno 10 Tablet,Anti-inflammatory,16,408.2,6531.2,Sunday,True,10,Spring,2023,43,21.7,29.3,25.5,62.3,0.0,Spring,20.0,25.0,1.0,15.571428571428571,16.214285714285715,15.266666666666667,-0.19047619047619047
2023-11-02,4347,Lefno 10 Tablet,Anti-inflammatory,23,408.2,9388.6,Thursday,False,11,Spring,2023,44,23.0,33.7,28.4,71.2,0.0,Spring,4.0,17.0,7.0,18.285714285714285,16.642857142857142,15.8,3.8
2023-11-07,4347,Lefno 10 Tablet,Anti-inflammatory,3,408.2,1224.6,Tuesday,False,11,Spring,2023,45,19.6,31.0,25.3,62.9,0.0,Spring,19.0,13.0,19.0,16.0,15.928571428571429,15.266666666666667,-0.8
2023-12-26,4347,Lefno 10 Tablet,Anti-inflammatory,20,408.2,8164.0,Tuesday,False,12,Winter,2023,52,10.3,26.1,18.2,57.5,0.0,Winter,17.0,12.0,17.0,16.428571428571427,16.5,15.366666666666667,0.16666666666666666
2024-01-05,4347,Lefno 10 Tablet,Anti-inflammatory,25,408.2,10205.0,Friday,False,1,Winter,2024,1,12.2,25.7,18.9,58.1,0.0,Winter,13.0,22.0,11.0,18.142857142857142,16.714285714285715,15.833333333333334,0.8571428571428571
2024-01-10,4347,Lefno 10 Tablet,Anti-inflammatory,21,408.2,8572.2,Wednesday,False,1,Winter,2024,2,11.6,23.9,17.7,65.4,0.0,Winter,19.0,4.0,13.0,18.428571428571427,17.928571428571427,16.1,0.1
2024-01-17,4347,Lefno 10 Tablet,Anti-inflammatory,22,408.2,8980.4,Wednesday,False,1,Winter,2024,3,13.3,22.1,17.7,68.6,0.0,Winter,21.0,30.0,28.0,18.571428571428573,17.357142857142858,15.9,0.045454545454545456
2024-01-18,4347,Lefno 10 Tablet,Anti-inflammatory,15,408.2,6123.0,Thursday,False,1,Winter,2024,3,14.9,23.7,19.3,62.3,0.0,Winter,16.0,20.0,19.0,18.428571428571427,17.0,15.766666666666667,-0.058823529411764705
2024-02-04,4347,Lefno 10 Tablet,Anti-inflammatory,9,408.2,3673.8,Sunday,True,2,Winter,2024,5,15.2,26.3,20.8,54.1,0.0,Winter,23.0,4.0,6.0,16.428571428571427,17.357142857142858,15.866666666666667,-0.5833333333333334
2024-03-05,4347,Lefno 10 Tablet,Anti-inflammatory,12,408.2,4898.4,Tuesday,False,3,Summer,2024,10,31.1,39.2,35.2,42.7,0.0,Summer,3.0,19.0,8.0,17.714285714285715,16.857142857142858,16.0,2.25
2024-03-07,4347,Lefno 10 Tablet,Anti-inflammatory,27,408.2,11021.4,Thursday,False,3,Summer,2024,10,28.1,40.0,34.1,32.1,0.0,Summer,20.0,17.0,4.0,18.714285714285715,17.571428571428573,16.766666666666666,0.3333333333333333
